Date,Midnight population,24-hour population,Book-ins,Book-outs,N,N2,BI,BO
2021-12-30,21497.0,22547.0,1036.0,1050.0,22996,21909,880,1087
2021-12-31,21495.0,22515.0,1018.0,1020.0,22687,22141,778,546
2022-01-01,21506.0,22478.0,983.0,971.0,22566,22334,425,232
2022-01-02,21525.0,22460.0,954.0,935.0,22851,22544,517,307
2022-01-03,21556.0,22482.0,957.0,927.0,23118,22675,574,443
2022-01-04,21567.0,22510.0,955.0,944.0,23592,22607,917,985
2022-01-05,21564.0,22517.0,951.0,953.0,23744,22513,1137,1231
2022-01-06,21559.0,22497.0,932.0,938.0,23237,22120,724,1117
2022-01-07,21540.0,22458.0,900.0,918.0,22729,21708,609,1021
2022-01-08,21535.0,22419.0,879.0,884.0,22146,21621,438,525
2022-01-09,21551.0,22390.0,855.0,840.0,22091,21793,470,298
2022-01-10,21572.0,22411.0,860.0,839.0,22603,21900,810,703
2022-01-11,21573.0,22437.0,865.0,863.0,22783,21736,883,1047
2022-01-12,21544.0,22422.0,848.0,878.0,22366,21063,630,1303
2022-01-13,21508.0,22387.0,843.0,880.0,21807,20505,744,1302
2022-01-14,21474.0,22346.0,838.0,872.0,21558,20326,1053,1232
2022-01-15,21453.0,22300.0,826.0,847.0,21200,20487,874,713
2022-01-16,21444.0,22258.0,804.0,814.0,21088,20628,601,460
2022-01-17,21451.0,22254.0,810.0,803.0,21400,20924,772,476
2022-01-18,21446.0,22266.0,815.0,821.0,21659,20733,735,926
2022-01-19,21447.0,22269.0,824.0,823.0,21925,20836,1192,1089
2022-01-20,21465.0,22276.0,830.0,811.0,22216,21083,1380,1133
2022-01-21,21485.0,22294.0,829.0,809.0,22161,20845,1078,1316
2022-01-22,21515.0,22306.0,821.0,791.0,21858,21112,1013,746
2022-01-23,21541.0,22331.0,816.0,790.0,21868,21372,756,496
2022-01-24,21561.0,22375.0,833.0,813.0,22437,21539,1065,898
2022-01-25,21561.0,22406.0,845.0,846.0,22702,21463,1163,1239
2022-01-26,21541.0,22414.0,853.0,872.0,22826,21446,1363,1380
2022-01-27,21504.0,22401.0,860.0,897.0,22553,21045,1107,1508
2022-01-28,21477.0,22376.0,872.0,899.0,22504,21294,1459,1210
2022-01-29,21454.0,22341.0,864.0,886.0,21945,21241,651,704
2022-01-30,21428.0,22309.0,854.0,881.0,21732,21341,491,391
2022-01-31,21402.0,22301.0,873.0,899.0,22333,21553,992,780
2022-02-01,21356.0,22286.0,884.0,930.0,22395,21171,842,1224
2022-02-02,21305.0,22263.0,907.0,959.0,22440,21132,1269,1308
2022-02-03,21266.0,22220.0,915.0,953.0,22279,21463,1147,816
2022-02-04,21220.0,22168.0,901.0,947.0,22191,21132,728,1059
2022-02-05,21184.0,22123.0,903.0,939.0,21903,21025,771,878
2022-02-06,21160.0,22089.0,905.0,929.0,21703,20994,678,709
2022-02-07,21149.0,22093.0,933.0,944.0,22262,21292,1268,970
2022-02-08,21121.0,22099.0,949.0,977.0,22261,20961,969,1300
2022-02-09,21086.0,22083.0,962.0,997.0,22144,20849,1183,1295
2022-02-10,21049.0,22064.0,977.0,1014.0,22194,20626,1345,1568
2022-02-11,21014.0,22032.0,983.0,1018.0,21427,20001,801,1426
2022-02-12,20991.0,21990.0,976.0,999.0,20525,19813,524,712
2022-02-13,20981.0,21952.0,961.0,971.0,20440,20037,627,403
2022-02-14,20970.0,21941.0,959.0,971.0,20846,20146,809,700
2022-02-15,20936.0,21939.0,969.0,1002.0,21028,19617,882,1411
2022-02-16,20881.0,21916.0,979.0,1035.0,20710,19254,1093,1456
2022-02-17,20811.0,21864.0,984.0,1054.0,20119,18637,865,1482
2022-02-18,20725.0,21790.0,979.0,1065.0,19701,18263,1064,1438
2022-02-19,20627.0,21679.0,954.0,1052.0,18884,18152,621,732
2022-02-20,20549.0,21568.0,941.0,1019.0,18833,18510,681,323
2022-02-21,20471.0,21480.0,931.0,1009.0,19225,18765,715,460
2022-02-22,20390.0,21417.0,946.0,1028.0,19977,18926,1212,1051
2022-02-23,20285.0,21330.0,940.0,1045.0,19818,18411,892,1407
2022-02-24,20172.0,21217.0,932.0,1045.0,19322,18077,911,1245
2022-02-25,20048.0,21091.0,919.0,1044.0,19039,17699,962,1340
2022-02-26,19947.0,20965.0,917.0,1018.0,18761,18021,1062,740
2022-02-27,19846.0,20835.0,888.0,989.0,18606,18270,585,336
2022-02-28,19751.0,20752.0,906.0,1001.0,19476,18398,1206,1078
2022-03-01,19652.0,20682.0,931.0,1030.0,19615,18355,1217,1260
2022-03-02,19543.0,20595.0,943.0,1052.0,19727,18304,1372,1423
2022-03-03,19452.0,20511.0,968.0,1059.0,19876,18443,1572,1433
2022-03-04,19343.0,20411.0,959.0,1069.0,19450,17841,1007,1609
2022-03-05,19222.0,20288.0,946.0,1066.0,18584,17855,743,729
2022-03-06,19134.0,20173.0,951.0,1039.0,18736,18484,881,252
2022-03-07,19067.0,20102.0,968.0,1035.0,19771,19013,1287,758
2022-03-08,19019.0,20067.0,1000.0,1048.0,20648,19550,1635,1098
2022-03-09,18964.0,20015.0,996.0,1051.0,20703,19638,1153,1065
2022-03-10,18932.0,19975.0,1011.0,1044.0,21067,19992,1429,1075
2022-03-11,18900.0,19942.0,1010.0,1042.0,21146,19893,1154,1253
2022-03-12,18882.0,19888.0,988.0,1005.0,20565,20096,672,469
2022-03-13,18891.0,19856.0,973.0,964.0,20467,20276,371,191
2022-03-14,18914.0,19876.0,985.0,962.0,21149,20495,873,654
2022-03-15,18926.0,19907.0,993.0,981.0,21353,20386,858,967
2022-03-16,18927.0,19923.0,998.0,996.0,21337,20201,951,1136
2022-03-17,18945.0,19934.0,1006.0,989.0,21352,20148,1151,1204
2022-03-18,18968.0,19953.0,1008.0,985.0,21274,19933,1126,1341
2022-03-19,19014.0,19966.0,999.0,952.0,20526,20020,593,506
2022-03-20,19085.0,19996.0,982.0,911.0,20593,20409,573,184
2022-03-21,19181.0,20088.0,1003.0,908.0,21656,21007,1247,649
2022-03-22,19259.0,20192.0,1012.0,934.0,21956,20858,949,1098
2022-03-23,19316.0,20283.0,1024.0,966.0,21928,20491,1070,1437
2022-03-24,19366.0,20339.0,1023.0,973.0,21683,20426,1192,1257
2022-03-25,19432.0,20403.0,1037.0,972.0,21731,20367,1305,1364
2022-03-26,19518.0,20466.0,1034.0,948.0,21205,20659,838,546
2022-03-27,19623.0,20538.0,1021.0,915.0,21213,20870,554,343
2022-03-28,19713.0,20635.0,1012.0,922.0,21657,20707,787,950
2022-03-29,19770.0,20722.0,1009.0,952.0,21211,19991,504,1220
2022-03-30,19821.0,20779.0,1009.0,958.0,21183,19922,1192,1261
2022-03-31,19862.0,20821.0,1000.0,958.0,20880,19597,958,1283
2022-04-01,19903.0,20854.0,991.0,950.0,20705,19527,1108,1178
2022-04-02,19945.0,20864.0,961.0,919.0,20202,19712,675,490
2022-04-03,20016.0,20891.0,945.0,875.0,20239,19960,527,279
2022-04-04,20092.0,20971.0,955.0,879.0,20991,20119,1031,872
2022-04-05,20134.0,21045.0,953.0,911.0,20958,19760,839,1198
2022-04-06,20139.0,21070.0,935.0,931.0,20508,19160,748,1348
2022-04-07,20127.0,21055.0,916.0,929.0,20223,19179,1063,1044
2022-04-08,20093.0,21030.0,903.0,937.0,19941,18628,762,1313
2022-04-09,20052.0,20969.0,876.0,917.0,19235,18764,607,471
2022-04-10,20022.0,20903.0,851.0,881.0,19159,18992,395,167
2022-04-11,19995.0,20883.0,861.0,888.0,19980,19276,988,704
2022-04-12,19947.0,20869.0,875.0,922.0,20050,18850,774,1200
2022-04-13,19884.0,20821.0,874.0,937.0,19692,18605,842,1087
2022-04-14,19828.0,20765.0,881.0,936.0,19676,18711,1071,965
2022-04-15,19769.0,20701.0,872.0,931.0,19415,18433,704,982
2022-04-16,19719.0,20622.0,853.0,903.0,18994,18637,561,357
2022-04-17,19693.0,20556.0,837.0,863.0,19297,19167,660,130
2022-04-18,19672.0,20540.0,846.0,868.0,20034,19376,867,658
2022-04-19,19632.0,20529.0,857.0,897.0,20263,19213,887,1050
2022-04-20,19567.0,20477.0,845.0,910.0,20114,19053,901,1061
2022-04-21,19513.0,20417.0,850.0,903.0,20136,19251,1083,885
2022-04-22,19468.0,20354.0,841.0,886.0,20052,19136,801,916
2022-04-23,19443.0,20298.0,829.0,854.0,19985,19673,849,312
2022-04-24,19429.0,20240.0,797.0,811.0,20016,19953,343,63
2022-04-25,19422.0,20232.0,803.0,810.0,20963,20441,1010,522
2022-04-26,19411.0,20243.0,820.0,831.0,21519,20541,1078,978
2022-04-27,19414.0,20245.0,834.0,832.0,21737,20785,1196,952
2022-04-28,19448.0,20271.0,857.0,822.0,21974,21025,1189,949
2022-04-29,19494.0,20303.0,855.0,809.0,22148,21287,1123,861
2022-04-30,19563.0,20340.0,846.0,778.0,22000,21662,713,338
2022-05-01,19642.0,20386.0,823.0,744.0,22076,21915,414,161
2022-05-02,19722.0,20472.0,830.0,749.0,22774,22116,859,658
2022-05-03,19798.0,20564.0,842.0,766.0,23006,22222,890,784
2022-05-04,19868.0,20637.0,840.0,770.0,23197,22220,975,977
2022-05-05,19955.0,20714.0,846.0,759.0,23244,22375,1024,869
2022-05-06,20052.0,20802.0,847.0,750.0,23148,22070,773,1078
2022-05-07,20161.0,20888.0,836.0,726.0,22805,22462,735,343
2022-05-08,20295.0,20983.0,822.0,688.0,22811,22642,349,169
2022-05-09,20438.0,21126.0,830.0,688.0,23502,23040,860,462
2022-05-10,20567.0,21275.0,838.0,708.0,23651,22867,611,784
2022-05-11,20691.0,21410.0,843.0,719.0,24017,22994,1150,1023
2022-05-12,20844.0,21555.0,865.0,711.0,24412,23454,1418,958
2022-05-13,21004.0,21714.0,869.0,710.0,24439,23384,985,1055
2022-05-14,21175.0,21866.0,862.0,691.0,24237,23851,853,386
2022-05-15,21366.0,22032.0,857.0,666.0,24406,24153,555,253
2022-05-16,21549.0,22229.0,863.0,680.0,24906,24152,753,754
2022-05-17,21714.0,22418.0,869.0,704.0,24975,24100,823,875
2022-05-18,21869.0,22588.0,874.0,718.0,25115,24044,1015,1071
2022-05-19,22030.0,22748.0,879.0,718.0,25077,24044,1033,1033
2022-05-20,22184.0,22905.0,875.0,721.0,24827,23670,783,1157
2022-05-21,22339.0,23044.0,860.0,706.0,24312,23879,642,433
2022-05-22,22518.0,23200.0,861.0,682.0,24711,24504,832,207
2022-05-23,22685.0,23379.0,862.0,694.0,25375,24693,871,682
2022-05-24,22840.0,23564.0,879.0,725.0,25565,24595,872,970
2022-05-25,22972.0,23725.0,885.0,753.0,25779,24411,1184,1368
2022-05-26,23099.0,23857.0,885.0,758.0,25480,24344,1069,1136
2022-05-27,23209.0,23969.0,870.0,760.0,25092,24094,748,998
2022-05-28,23326.0,24070.0,862.0,744.0,25027,24546,933,481
2022-05-29,23450.0,24170.0,844.0,721.0,25146,24982,600,164
2022-05-30,23576.0,24293.0,844.0,717.0,25683,25470,701,213
2022-05-31,23701.0,24437.0,861.0,736.0,26400,25651,930,749
2022-06-01,23809.0,24564.0,863.0,755.0,26560,25352,909,1208
2022-06-02,23906.0,24676.0,868.0,770.0,26392,25142,1040,1250
2022-06-03,23989.0,24768.0,862.0,779.0,25937,24710,795,1227
2022-06-04,24066.0,24835.0,846.0,768.0,25254,24687,544,567
2022-06-05,24165.0,24903.0,837.0,738.0,25204,25035,517,169
2022-06-06,24259.0,25004.0,839.0,745.0,25824,25269,789,555
2022-06-07,24335.0,25111.0,853.0,776.0,26038,24944,769,1094
2022-06-08,24388.0,25188.0,852.0,800.0,25786,24610,842,1176
2022-06-09,24442.0,25250.0,863.0,809.0,25536,24492,926,1044
2022-06-10,24478.0,25289.0,847.0,811.0,25175,24068,683,1107
2022-06-11,24497.0,25292.0,814.0,795.0,24501,24022,433,479
2022-06-12,24531.0,25294.0,797.0,763.0,24495,24419,473,76
2022-06-13,24551.0,25328.0,796.0,776.0,25249,24456,830,793
2022-06-14,24550.0,25351.0,800.0,801.0,25105,24100,649,1005
2022-06-15,24542.0,25352.0,803.0,811.0,24953,23915,853,1038
2022-06-16,24526.0,25342.0,801.0,816.0,24672,23635,757,1037
2022-06-17,24504.0,25318.0,792.0,813.0,24376,23396,741,980
2022-06-18,24489.0,25283.0,778.0,794.0,24028,23577,632,451
2022-06-19,24491.0,25249.0,760.0,758.0,23824,23730,247,94
2022-06-20,24489.0,25246.0,755.0,756.0,24204,23829,474,375
2022-06-21,24475.0,25248.0,759.0,773.0,24780,24063,951,717
2022-06-22,24443.0,25229.0,754.0,786.0,24804,23752,741,1052
2022-06-23,24410.0,25198.0,754.0,787.0,24623,23606,871,1017
2022-06-24,24375.0,25147.0,737.0,772.0,24275,23368,669,907
2022-06-25,24350.0,25095.0,719.0,745.0,23894,23573,526,321
2022-06-26,24345.0,25058.0,709.0,713.0,24005,23951,432,54
2022-06-27,24331.0,25051.0,706.0,720.0,24805,24121,854,684
2022-06-28,24290.0,25040.0,709.0,749.0,24807,23770,686,1037
2022-06-29,24232.0,25008.0,718.0,777.0,24749,23705,979,1044
2022-06-30,24156.0,24949.0,717.0,792.0,24611,23395,906,1216
2022-07-01,24085.0,24870.0,714.0,785.0,24196,23218,801,978
2022-07-02,24024.0,24779.0,694.0,756.0,23666,23289,448,377
2022-07-03,23986.0,24702.0,679.0,717.0,23632,23572,343,60
2022-07-04,23965.0,24667.0,682.0,703.0,24204,24063,632,141
2022-07-05,23929.0,24649.0,684.0,720.0,24640,23960,577,680
2022-07-06,23870.0,24607.0,678.0,737.0,24570,23487,610,1083
2022-07-07,23814.0,24548.0,679.0,735.0,24287,23266,800,1021
2022-07-08,23759.0,24486.0,672.0,726.0,23906,22982,640,924
2022-07-09,23717.0,24421.0,662.0,704.0,23603,23230,621,373
2022-07-10,23698.0,24369.0,652.0,671.0,23607,23495,377,112
2022-07-11,23690.0,24366.0,668.0,675.0,24401,23785,906,616
2022-07-12,23662.0,24364.0,674.0,702.0,24451,23577,666,874
2022-07-13,23615.0,24329.0,667.0,714.0,24186,23035,609,1151
2022-07-14,23581.0,24294.0,679.0,713.0,24057,23074,1022,983
2022-07-15,23539.0,24253.0,672.0,713.0,23716,22679,642,1037
2022-07-16,23514.0,24204.0,664.0,689.0,23207,22885,528,322
2022-07-17,23513.0,24173.0,658.0,660.0,23446,23355,561,91
2022-07-18,23513.0,24179.0,666.0,666.0,24220,23584,865,636
2022-07-19,23509.0,24201.0,688.0,692.0,24488,23600,904,888
2022-07-20,23500.0,24210.0,701.0,710.0,24476,23567,876,909
2022-07-21,23488.0,24211.0,710.0,722.0,24784,23699,1217,1085
2022-07-22,23475.0,24200.0,712.0,725.0,24484,23361,785,1123
2022-07-23,23479.0,24180.0,705.0,702.0,24036,23710,675,326
2022-07-24,23500.0,24181.0,702.0,680.0,24293,24027,583,266
2022-07-25,23528.0,24216.0,716.0,688.0,24950,24396,923,554
2022-07-26,23538.0,24254.0,726.0,716.0,25141,24242,745,899
2022-07-27,23528.0,24261.0,723.0,733.0,25008,23826,766,1182
2022-07-28,23525.0,24255.0,727.0,730.0,24642,23691,816,951
2022-07-29,23516.0,24247.0,722.0,731.0,24498,23426,807,1072
2022-07-30,23518.0,24225.0,710.0,708.0,23967,23456,541,511
2022-07-31,23532.0,24213.0,695.0,681.0,23828,23655,372,173
2022-08-01,23559.0,24242.0,709.0,683.0,24529,24093,874,436
2022-08-02,23574.0,24287.0,728.0,712.0,24979,24024,886,955
2022-08-03,23566.0,24304.0,730.0,739.0,24724,23798,700,926
2022-08-04,23557.0,24301.0,736.0,744.0,24553,23711,755,842
2022-08-05,23551.0,24293.0,736.0,742.0,24316,23290,605,1026
2022-08-06,23561.0,24280.0,729.0,719.0,23894,23565,604,329
2022-08-07,23592.0,24284.0,724.0,693.0,24042,23914,477,128
2022-08-08,23627.0,24325.0,734.0,698.0,24833,24287,919,546
2022-08-09,23656.0,24379.0,752.0,723.0,25213,24354,926,859
2022-08-10,23674.0,24411.0,755.0,736.0,25363,24352,1009,1011
2022-08-11,23699.0,24442.0,768.0,743.0,25389,24323,1037,1066
2022-08-12,23738.0,24470.0,770.0,732.0,25013,24191,690,822
2022-08-13,23785.0,24494.0,756.0,709.0,24779,24476,588,303
2022-08-14,23863.0,24540.0,755.0,676.0,25104,25046,628,58
2022-08-15,23948.0,24636.0,772.0,688.0,26074,25422,1028,652
2022-08-16,24023.0,24734.0,786.0,711.0,26394,25593,972,801
2022-08-17,24088.0,24813.0,790.0,725.0,26592,25547,999,1045
2022-08-18,24146.0,24879.0,791.0,733.0,26464,25341,917,1123
2022-08-19,24198.0,24934.0,787.0,736.0,26119,25124,778,995
2022-08-20,24251.0,24963.0,765.0,712.0,25678,25297,554,381
2022-08-21,24329.0,25008.0,757.0,679.0,25826,25703,529,123
2022-08-22,24401.0,25092.0,763.0,691.0,26557,25860,854,697
2022-08-23,24463.0,25173.0,772.0,710.0,26707,25883,847,824
2022-08-24,24513.0,25240.0,777.0,726.0,26963,25911,1080,1052
2022-08-25,24561.0,25296.0,783.0,735.0,26845,25683,934,1162
2022-08-26,24617.0,25345.0,784.0,728.0,26469,25493,786,976
2022-08-27,24685.0,25394.0,777.0,709.0,26116,25729,623,387
2022-08-28,24774.0,25451.0,766.0,678.0,26208,26090,479,118
2022-08-29,24870.0,25553.0,780.0,684.0,27028,26333,938,695
2022-08-30,24959.0,25667.0,797.0,708.0,27241,26336,908,905
2022-08-31,25028.0,25758.0,799.0,730.0,27263,26173,927,1090
2022-09-01,25104.0,25835.0,807.0,732.0,27296,26285,1123,1011
2022-09-02,25176.0,25917.0,813.0,740.0,27157,25969,872,1188
2022-09-03,25261.0,25985.0,809.0,724.0,26611,26256,642,355
2022-09-04,25370.0,26062.0,801.0,693.0,26628,26553,372,75
2022-09-05,25479.0,26167.0,797.0,688.0,27038,26852,485,186
2022-09-06,25569.0,26281.0,802.0,712.0,27470,26619,618,851
2022-09-07,25641.0,26369.0,800.0,728.0,27469,26429,850,1040
2022-09-08,25700.0,26440.0,799.0,740.0,27326,26124,897,1202
2022-09-09,25745.0,26485.0,785.0,740.0,26722,25702,598,1020
2022-09-10,25794.0,26511.0,766.0,716.0,26160,25811,458,349
2022-09-11,25855.0,26547.0,752.0,691.0,26102,26024,291,78
2022-09-12,25908.0,26609.0,753.0,700.0,26631,26067,607,564
2022-09-13,25930.0,26662.0,754.0,732.0,26721,25696,654,1025
2022-09-14,25931.0,26675.0,745.0,744.0,26456,25451,760,1005
2022-09-15,25918.0,26667.0,736.0,749.0,26143,25187,692,956
2022-09-16,25894.0,26639.0,722.0,746.0,25765,24826,578,939
2022-09-17,25882.0,26601.0,708.0,719.0,25327,25006,501,321
2022-09-18,25882.0,26574.0,691.0,692.0,25285,25106,279,179
2022-09-19,25889.0,26586.0,704.0,697.0,26058,25508,952,550
2022-09-20,25878.0,26599.0,710.0,721.0,26204,25374,696,830
2022-09-21,25859.0,26591.0,713.0,732.0,26315,25290,941,1025
2022-09-22,25836.0,26573.0,714.0,737.0,26174,25189,884,985
2022-09-23,25802.0,26536.0,701.0,734.0,25863,24905,674,958
2022-09-24,25785.0,26488.0,686.0,704.0,25404,25156,499,248
2022-09-25,25781.0,26454.0,670.0,673.0,25443,25387,287,56
2022-09-26,25774.0,26457.0,676.0,683.0,26202,25503,815,699
2022-09-27,25756.0,26459.0,685.0,703.0,26262,25550,759,712
2022-09-28,25736.0,26443.0,688.0,707.0,26562,25742,1012,820
2022-09-29,25718.0,26427.0,691.0,709.0,26740,25789,998,951
2022-09-30,25698.0,26399.0,682.0,702.0,26448,25578,659,870
2022-10-01,25678.0,26355.0,657.0,677.0,25958,25678,380,280
2022-10-02,25681.0,26320.0,642.0,639.0,26104,26070,426,34
2022-10-03,25688.0,26332.0,651.0,644.0,26984,26469,914,515
2022-10-04,25687.0,26354.0,666.0,667.0,27283,26520,814,763
2022-10-05,25683.0,26370.0,683.0,687.0,27531,26740,1011,791
2022-10-06,25697.0,26380.0,697.0,683.0,27770,27035,1030,735
2022-10-07,25722.0,26393.0,696.0,671.0,27845,27179,810,666
2022-10-08,25773.0,26411.0,689.0,639.0,27875,27639,696,236
2022-10-09,25852.0,26462.0,689.0,609.0,28231,28098,592,133
2022-10-10,25941.0,26544.0,691.0,602.0,28623,28481,525,142
2022-10-11,26026.0,26651.0,710.0,625.0,29326,28552,845,774
2022-10-12,26099.0,26733.0,707.0,634.0,29084,28256,532,828
2022-10-13,26182.0,26819.0,720.0,638.0,29307,28181,1051,1126
2022-10-14,26268.0,26902.0,721.0,634.0,28954,28043,773,911
2022-10-15,26376.0,26988.0,720.0,613.0,28725,28423,682,302
2022-10-16,26505.0,27090.0,714.0,585.0,28802,28697,379,105
2022-10-17,26642.0,27228.0,723.0,586.0,29477,29130,780,347
2022-10-18,26782.0,27384.0,742.0,602.0,29961,29292,831,669
2022-10-19,26909.0,27519.0,737.0,609.0,30103,29334,811,769
2022-10-20,27044.0,27655.0,746.0,612.0,30304,29406,970,898
2022-10-21,27178.0,27786.0,742.0,607.0,30230,29333,824,897
2022-10-22,27330.0,27913.0,735.0,583.0,29998,29740,665,258
2022-10-23,27501.0,28054.0,724.0,553.0,30084,30015,344,69
2022-10-24,27661.0,28223.0,723.0,562.0,30484,29968,469,516
2022-10-25,27822.0,28409.0,748.0,587.0,31005,30218,1037,787
2022-10-26,27978.0,28572.0,750.0,594.0,31097,30187,879,910
2022-10-27,28127.0,28726.0,748.0,599.0,30882,30016,695,866
2022-10-28,28267.0,28869.0,742.0,603.0,30863,29931,847,932
2022-10-29,28422.0,29000.0,733.0,578.0,30661,30448,730,213
2022-10-30,28593.0,29143.0,722.0,550.0,30752,30721,304,31
2022-10-31,28759.0,29326.0,733.0,567.0,31434,30652,713,782
2022-11-01,28912.0,29503.0,744.0,591.0,31426,30663,774,763
2022-11-02,29045.0,29649.0,737.0,605.0,31367,30445,704,922
2022-11-03,29167.0,29779.0,734.0,612.0,31176,30200,731,976
2022-11-04,29271.0,29888.0,721.0,617.0,30797,29847,597,950
2022-11-05,29369.0,29977.0,706.0,608.0,30440,29972,593,468
2022-11-06,29468.0,30061.0,692.0,594.0,30367,30138,395,229
2022-11-07,29550.0,30158.0,690.0,608.0,30779,30127,641,652
2022-11-08,29622.0,30246.0,696.0,624.0,30875,30254,748,621
2022-11-09,29677.0,30329.0,707.0,652.0,31114,30110,860,1004
2022-11-10,29728.0,30394.0,717.0,665.0,31268,30108,1158,1160
2022-11-11,29788.0,30448.0,719.0,660.0,30693,30040,585,653
2022-11-12,29859.0,30487.0,699.0,629.0,30497,30298,457,199
2022-11-13,29942.0,30543.0,685.0,601.0,30642,30561,344,81
2022-11-14,30019.0,30627.0,685.0,609.0,31243,30706,682,537
2022-11-15,30085.0,30723.0,704.0,638.0,31673,30700,967,973
2022-11-16,30126.0,30788.0,702.0,662.0,31419,30357,719,1062
2022-11-17,30157.0,30831.0,704.0,673.0,31246,30228,889,1018
2022-11-18,30175.0,30858.0,700.0,683.0,30910,29855,682,1055
2022-11-19,30198.0,30863.0,689.0,665.0,30481,30114,626,367
2022-11-20,30232.0,30870.0,672.0,638.0,30434,30338,320,96
2022-11-21,30256.0,30904.0,672.0,648.0,30997,30451,659,546
2022-11-22,30265.0,30938.0,682.0,673.0,31107,30283,656,824
2022-11-23,30259.0,30958.0,694.0,699.0,31099,29809,816,1290
2022-11-24,30243.0,30927.0,668.0,684.0,30067,29734,258,333
2022-11-25,30224.0,30899.0,656.0,675.0,30250,29601,516,649
2022-11-26,30207.0,30863.0,639.0,656.0,29805,29523,204,282
2022-11-27,30200.0,30828.0,621.0,628.0,29818,29726,295,92
2022-11-28,30168.0,30817.0,617.0,650.0,30341,29465,615,876
2022-11-29,30127.0,30799.0,631.0,672.0,30197,29506,732,691
2022-11-30,30085.0,30763.0,636.0,678.0,30357,29386,851,971
2022-12-01,30039.0,30722.0,637.0,683.0,30190,29282,804,908
2022-12-02,29991.0,30678.0,639.0,687.0,30051,29010,769,1041
2022-12-03,29953.0,30623.0,632.0,670.0,29527,29057,517,470
2022-12-04,29938.0,30578.0,625.0,640.0,29461,29399,404,62
2022-12-05,29916.0,30568.0,630.0,651.0,30128,29328,729,800
2022-12-06,29877.0,30554.0,638.0,678.0,29966,28949,638,1017
2022-12-07,29819.0,30516.0,639.0,697.0,29611,28378,662,1233
2022-12-08,29748.0,30459.0,641.0,711.0,29187,28147,809,1040
2022-12-09,29660.0,30379.0,631.0,719.0,28711,27459,564,1252
2022-12-10,29570.0,30271.0,611.0,701.0,28021,27396,562,625
2022-12-11,29481.0,30173.0,603.0,692.0,27749,27393,353,356
2022-12-12,29373.0,30087.0,606.0,714.0,27919,27056,526,863
2022-12-13,29237.0,29991.0,618.0,754.0,27777,26479,721,1298
2022-12-14,29074.0,29857.0,620.0,783.0,27214,25819,735,1395
2022-12-15,28872.0,29679.0,604.0,806.0,26317,24643,498,1674
2022-12-16,28641.0,29473.0,601.0,833.0,25257,23403,614,1854
2022-12-17,28397.0,29222.0,582.0,826.0,23722,22909,319,813
2022-12-18,28156.0,28960.0,563.0,804.0,23037,22629,128,408
2022-12-19,27886.0,28713.0,557.0,826.0,23064,22032,435,1032
2022-12-20,27590.0,28453.0,567.0,864.0,22647,21433,615,1214
2022-12-21,27267.0,28154.0,564.0,886.0,22011,20787,578,1224
2022-12-22,26943.0,27833.0,566.0,890.0,21490,20559,703,931
2022-12-23,26627.0,27504.0,561.0,877.0,21243,20324,684,919
2022-12-24,26318.0,27196.0,568.0,878.0,20797,20457,473,340
2022-12-25,26025.0,26882.0,564.0,857.0,20838,20818,381,20
2022-12-26,25744.0,26599.0,574.0,855.0,21319,21102,501,217
2022-12-27,25455.0,26328.0,584.0,873.0,21689,21055,587,634
2022-12-28,25167.0,26039.0,584.0,872.0,21687,20827,632,860
2022-12-29,24873.0,25750.0,582.0,877.0,21510,20662,683,848
2022-12-30,24569.0,25443.0,571.0,874.0,21163,20277,501,886
